Trip_ID,Route_ID,Bus_Stop_ID,Scheduled_Arrival,Actual_Arrival,Delay_Minutes,Passenger_Count,Day_of_Week,Weather_Condition,Latitude,Longitude,Bus_Type
TRIP00644,LAG-301,Lekki,2024-01-01 11:18:00,2024-01-01 11:18:00,0,12,Wednesday,Cloudy,6.455778,3.331333,Mini
TRIP00645,LAG-102,Ajah,2024-01-01 06:31:00,2024-01-01 06:33:00,2,23,Wednesday,Cloudy,6.597638,3.420042,Mini
TRIP00646,LAG-201,Ikeja,2024-01-01 14:10:00,2024-01-01 14:10:00,0,37,Friday,Sunny,6.517606,3.445535,Standard
TRIP00647,LAG-101,Ojuelegba,2024-01-02 03:48:00,2024-01-02 03:48:00,0,52,Wednesday,Cloudy,6.510441,3.422918,Articulated
TRIP00648,LAG-102,CMS,2024-01-01 18:12:00,2024-01-01 18:12:00,0,30,Sunday,Cloudy,6.437682,3.358177,Articulated
TRIP00649,LAG-202,Ikeja,2024-01-01 21:15:00,2024-01-01 21:15:00,0,46,Wednesday,Sunny,6.472346,3.493307,Mini
TRIP00650,LAG-101,Yaba,2024-01-01 09:06:00,2024-01-01 09:06:00,0,45,Sunday,Cloudy,6.5965,3.499119,Standard
TRIP00651,LAG-102,Ikeja,2024-01-01 11:34:00,2024-01-01 11:39:00,5,40,Tuesday,Sunny,6.47542,3.404289,Mini
TRIP00652,LAG-101,Lekki,2024-01-01 11:53:00,2024-01-01 11:53:00,0,44,Sunday,Rainy,6.442789,3.435798,Articulated
TRIP00653,LAG-201,VI,2024-01-01 07:17:00,2024-01-01 07:37:00,20,48,Monday,Cloudy,6.588882,3.490429,Articulated
TRIP00654,LAG-202,VI,2024-01-01 14:25:00,2024-01-01 14:45:00,20,31,Friday,Cloudy,6.521255,3.496142,Standard
TRIP00655,LAG-301,Lekki,2024-01-01 08:50:00,2024-01-01 08:55:00,5,38,Thursday,Rainy,6.555708,3.372048,Standard
TRIP00656,LAG-301,Ojuelegba,2024-01-01 08:36:00,2024-01-01 08:38:00,2,21,Friday,Sunny,6.546655,3.357659,Mini
TRIP00657,LAG-301,VI,2024-01-01 19:01:00,2024-01-01 19:01:00,0,39,Wednesday,Cloudy,6.432118,3.331537,Articulated
TRIP00658,LAG-202,Ajah,2024-01-01 06:16:00,2024-01-01 06:16:00,0,63,Tuesday,Foggy,6.592084,3.368875,Mini
TRIP00659,LAG-102,Lekki,2024-01-01 06:19:00,2024-01-01 06:21:00,2,29,Thursday,Foggy,6.578407,3.453906,Articulated
TRIP00660,LAG-102,CMS,2024-01-01 21:13:00,2024-01-01 21:13:00,0,23,Wednesday,Foggy,6.505023,3.334959,Standard
TRIP00661,LAG-201,Berger,2024-01-01 15:36:00,2024-01-01 15:36:00,0,28,Wednesday,Cloudy,6.480555,3.397632,Articulated
TRIP00662,LAG-101,Ikeja,2024-01-01 09:35:00,2024-01-01 09:50:00,15,45,Wednesday,Cloudy,6.60382,3.337635,Mini
TRIP00663,LAG-201,Lekki,2024-01-02 01:38:00,2024-01-02 01:43:00,5,19,Saturday,Sunny,6.561996,3.486132,Standard
TRIP00664,LAG-202,Ikeja,2024-01-01 18:53:00,2024-01-01 19:13:00,20,15,Saturday,Cloudy,6.530996,3.390711,Articulated
TRIP00665,LAG-201,CMS,2024-01-01 22:35:00,2024-01-01 22:40:00,5,46,Sunday,Rainy,6.492751,3.441627,Standard
TRIP00666,LAG-201,Lekki,2024-01-01 09:37:00,2024-01-01 09:37:00,0,16,Sunday,Sunny,6.463529,3.486101,Standard
TRIP00667,LAG-102,Ikeja,2024-01-01 06:58:00,2024-01-01 06:58:00,0,17,Tuesday,Sunny,6.436813,3.336123,Mini
TRIP00668,LAG-101,VI,2024-01-01 11:47:00,2024-01-01 11:47:00,0,40,Wednesday,Foggy,6.581685,3.378021,Mini
TRIP00669,LAG-301,Lekki,2024-01-02 02:41:00,2024-01-02 03:01:00,20,16,Monday,Sunny,6.531516,3.417839,Standard
TRIP00670,LAG-201,Ajah,2024-01-02 01:16:00,2024-01-02 01:21:00,5,69,Thursday,Rainy,6.479437,3.390019,Mini
TRIP00671,LAG-301,VI,2024-01-01 16:45:00,2024-01-01 16:55:00,10,61,Tuesday,Foggy,6.513359,3.414582,Articulated
TRIP00672,LAG-101,Berger,2024-01-01 05:56:00,2024-01-01 05:56:00,0,33,Thursday,Sunny,6.533448,3.361643,Standard
TRIP00673,LAG-301,Ikeja,2024-01-01 12:33:00,2024-01-01 12:33:00,0,34,Saturday,Rainy,6.442453,3.341731,Articulated
TRIP00674,LAG-102,Berger,2024-01-02 03:14:00,2024-01-02 03:29:00,15,46,Thursday,Sunny,6.518711,3.3996,Articulated
TRIP00675,LAG-101,Ajah,2024-01-01 09:30:00,2024-01-01 09:40:00,10,32,Saturday,Rainy,6.551383,3.461091,Articulated
TRIP00676,LAG-101,Ikeja,2024-01-01 13:36:00,2024-01-01 13:38:00,2,54,Friday,Foggy,6.456529,3.4789,Articulated
TRIP00677,LAG-201,Lekki,2024-01-01 17:51:00,2024-01-01 17:51:00,0,31,Sunday,Foggy,6.436575,3.351737,Mini
TRIP00678,LAG-201,Ikeja,2024-01-01 20:55:00,2024-01-01 21:00:00,5,15,Wednesday,Cloudy,6.430002,3.400816,Articulated
TRIP00679,LAG-101,CMS,2024-01-01 22:27:00,2024-01-01 22:27:00,0,29,Saturday,Foggy,6.48319,3.369171,Articulated
TRIP00680,LAG-301,Berger,2024-01-01 15:11:00,2024-01-01 15:11:00,0,24,Saturday,Sunny,6.557635,3.494364,Mini
TRIP00681,LAG-101,VI,2024-01-01 14:26:00,2024-01-01 14:26:00,0,58,Saturday,Foggy,6.578474,3.401847,Mini
TRIP00682,LAG-201,Berger,2024-01-01 11:25:00,2024-01-01 11:25:00,0,52,Tuesday,Rainy,6.486927,3.451146,Standard
TRIP00683,LAG-301,Lekki,2024-01-02 03:32:00,2024-01-02 03:42:00,10,33,Wednesday,Rainy,6.58784,3.467138,Articulated
TRIP00684,LAG-101,Ajah,2024-01-01 15:05:00,2024-01-01 15:25:00,20,22,Wednesday,Cloudy,6.561993,3.396843,Mini
TRIP00685,LAG-202,CMS,2024-01-02 00:54:00,2024-01-02 00:54:00,0,31,Saturday,Rainy,6.525287,3.450585,Mini
TRIP00686,LAG-102,Ajah,2024-01-02 03:55:00,2024-01-02 03:55:00,0,43,Wednesday,Foggy,6.566611,3.429241,Standard
TRIP00687,LAG-301,Yaba,2024-01-01 15:01:00,2024-01-01 15:21:00,20,16,Monday,Cloudy,6.555024,3.459031,Standard
TRIP00688,LAG-201,Yaba,2024-01-02 04:12:00,2024-01-02 04:12:00,0,51,Wednesday,Sunny,6.519925,3.416511,Standard
TRIP00689,LAG-201,Ikeja,2024-01-01 15:28:00,2024-01-01 15:28:00,0,56,Thursday,Foggy,6.5108,3.486569,Mini
TRIP00690,LAG-201,Berger,2024-01-01 20:49:00,2024-01-01 20:51:00,2,54,Sunday,Sunny,6.557572,3.476487,Mini
TRIP00691,LAG-101,Ojuelegba,2024-01-01 21:07:00,2024-01-01 21:07:00,0,31,Tuesday,Sunny,6.490435,3.387054,Articulated
TRIP00692,LAG-202,Berger,2024-01-01 19:06:00,2024-01-01 19:26:00,20,48,Monday,Rainy,6.579894,3.449199,Standard
TRIP00693,LAG-102,VI,2024-01-01 18:58:00,2024-01-01 19:03:00,5,49,Friday,Cloudy,6.516845,3.394688,Standard
TRIP00694,LAG-201,Yaba,2024-01-01 07:45:00,2024-01-01 07:45:00,0,41,Thursday,Foggy,6.567586,3.454855,Articulated
TRIP00695,LAG-102,VI,2024-01-02 02:39:00,2024-01-02 02:39:00,0,39,Monday,Sunny,6.47112,3.449828,Mini
TRIP00696,LAG-201,Ikeja,2024-01-01 10:45:00,2024-01-01 10:55:00,10,46,Friday,Rainy,6.525625,3.494396,Mini
TRIP00697,LAG-101,Yaba,2024-01-02 01:58:00,2024-01-02 01:58:00,0,67,Thursday,Cloudy,6.580962,3.360473,Mini
TRIP00698,LAG-202,Ajah,2024-01-01 18:05:00,2024-01-01 18:15:00,10,40,Monday,Sunny,6.526724,3.397414,Articulated
TRIP00699,LAG-102,VI,2024-01-01 05:28:00,2024-01-01 05:28:00,0,23,Wednesday,Rainy,6.582497,3.44436,Standard
TRIP00700,LAG-101,Ikeja,2024-01-01 12:43:00,2024-01-01 12:48:00,5,24,Saturday,Foggy,6.473832,3.436229,Mini
TRIP00701,LAG-102,Ojuelegba,2024-01-01 18:05:00,2024-01-01 18:05:00,0,41,Friday,Foggy,6.480336,3.382152,Standard
TRIP00702,LAG-101,CMS,2024-01-01 15:10:00,2024-01-01 15:10:00,0,30,Wednesday,Cloudy,6.538726,3.386788,Articulated
TRIP00703,LAG-301,VI,2024-01-01 19:48:00,2024-01-01 19:53:00,5,29,Saturday,Rainy,6.567158,3.378579,Mini
TRIP00704,LAG-202,VI,2024-01-01 11:25:00,2024-01-01 11:25:00,0,37,Tuesday,Cloudy,6.549953,3.386518,Standard
TRIP00705,LAG-102,Ikeja,2024-01-01 09:28:00,2024-01-01 09:28:00,0,48,Tuesday,Sunny,6.542304,3.444151,Articulated
TRIP00706,LAG-301,Yaba,2024-01-01 09:12:00,2024-01-01 09:14:00,2,37,Wednesday,Sunny,6.464824,3.401117,Mini
TRIP00707,LAG-201,CMS,2024-01-02 01:16:00,2024-01-02 01:21:00,5,35,Monday,Sunny,6.478356,3.403443,Articulated
TRIP00708,LAG-101,CMS,2024-01-02 04:32:00,2024-01-02 04:52:00,20,32,Monday,Cloudy,6.441813,3.418179,Mini
TRIP00709,LAG-202,Ojuelegba,2024-01-01 23:40:00,2024-01-01 23:40:00,0,62,Wednesday,Cloudy,6.553297,3.401864,Articulated
TRIP00710,LAG-102,Ikeja,2024-01-02 04:43:00,2024-01-02 04:43:00,0,30,Saturday,Sunny,6.499582,3.374927,Mini
TRIP00711,LAG-202,Ojuelegba,2024-01-02 03:36:00,2024-01-02 03:36:00,0,13,Friday,Foggy,6.480306,3.441649,Articulated
TRIP00712,LAG-301,Yaba,2024-01-01 19:17:00,2024-01-01 19:37:00,20,38,Sunday,Sunny,6.535637,3.343087,Articulated
TRIP00713,LAG-301,Ojuelegba,2024-01-01 14:38:00,2024-01-01 14:38:00,0,38,Monday,Sunny,6.446112,3.431838,Mini
TRIP00714,LAG-102,Ikeja,2024-01-01 13:58:00,2024-01-01 14:00:00,2,42,Sunday,Rainy,6.543488,3.375458,Mini
TRIP00715,LAG-202,Berger,2024-01-01 10:28:00,2024-01-01 10:28:00,0,57,Monday,Cloudy,6.536751,3.383194,Standard
TRIP00716,LAG-202,VI,2024-01-01 13:00:00,2024-01-01 13:00:00,0,55,Monday,Sunny,6.534592,3.477236,Articulated
TRIP00717,LAG-101,Ojuelegba,2024-01-02 00:35:00,2024-01-02 00:50:00,15,36,Saturday,Cloudy,6.532828,3.449194,Standard
TRIP00718,LAG-101,Ojuelegba,2024-01-01 08:27:00,2024-01-01 08:29:00,2,44,Wednesday,Rainy,6.501427,3.332617,Mini
TRIP00719,LAG-201,Berger,2024-01-01 20:50:00,2024-01-01 20:50:00,0,35,Monday,Sunny,6.597577,3.397836,Standard
TRIP00720,LAG-101,Berger,2024-01-01 17:17:00,2024-01-01 17:27:00,10,15,Sunday,Foggy,6.462995,3.444318,Mini
TRIP00721,LAG-101,Ojuelegba,2024-01-01 06:33:00,2024-01-01 06:53:00,20,27,Monday,Rainy,6.560967,3.485473,Articulated
TRIP00722,LAG-102,VI,2024-01-01 17:12:00,2024-01-01 17:12:00,0,37,Thursday,Foggy,6.475275,3.403849,Articulated
TRIP00723,LAG-101,VI,2024-01-01 16:41:00,2024-01-01 16:46:00,5,40,Tuesday,Sunny,6.537326,3.438407,Mini
TRIP00724,LAG-202,Ajah,2024-01-01 14:16:00,2024-01-01 14:16:00,0,38,Sunday,Cloudy,6.554959,3.345537,Articulated
TRIP00725,LAG-202,Lekki,2024-01-02 03:08:00,2024-01-02 03:08:00,0,45,Sunday,Rainy,6.432405,3.372224,Standard
TRIP00726,LAG-102,CMS,2024-01-01 10:26:00,2024-01-01 10:26:00,0,48,Monday,Cloudy,6.477391,3.372085,Articulated
TRIP00727,LAG-202,Ajah,2024-01-01 11:11:00,2024-01-01 11:11:00,0,65,Friday,Cloudy,6.536178,3.444388,Mini
TRIP00728,LAG-301,CMS,2024-01-02 04:21:00,2024-01-02 04:21:00,0,35,Sunday,Rainy,6.596511,3.472544,Mini
TRIP00729,LAG-202,Ojuelegba,2024-01-01 19:02:00,2024-01-01 19:12:00,10,18,Thursday,Sunny,6.537937,3.45629,Standard
TRIP00730,LAG-201,VI,2024-01-01 05:25:00,2024-01-01 05:30:00,5,43,Saturday,Rainy,6.521254,3.341638,Articulated
TRIP00731,LAG-201,Ojuelegba,2024-01-01 19:46:00,2024-01-01 19:46:00,0,42,Saturday,Rainy,6.524208,3.375705,Mini
TRIP00732,LAG-201,Lekki,2024-01-01 10:04:00,2024-01-01 10:04:00,0,51,Sunday,Sunny,6.586686,3.443299,Standard
TRIP00733,LAG-102,Ajah,2024-01-01 21:55:00,2024-01-01 22:00:00,5,72,Sunday,Rainy,6.473467,3.449928,Standard
TRIP00734,LAG-202,VI,2024-01-01 13:13:00,2024-01-01 13:13:00,0,28,Wednesday,Foggy,6.507445,3.440385,Standard
TRIP00735,LAG-301,Ikeja,2024-01-01 23:47:00,2024-01-02 00:02:00,15,32,Saturday,Cloudy,6.433835,3.381178,Mini
TRIP00736,LAG-102,Ojuelegba,2024-01-01 20:40:00,2024-01-01 20:40:00,0,13,Thursday,Cloudy,6.439831,3.413486,Standard
TRIP00737,LAG-202,Ajah,2024-01-01 15:47:00,2024-01-01 16:02:00,15,43,Monday,Cloudy,6.501692,3.44138,Articulated
TRIP00738,LAG-101,Ojuelegba,2024-01-01 18:46:00,2024-01-01 18:46:00,0,34,Thursday,Sunny,6.457911,3.357279,Articulated
TRIP00739,LAG-301,CMS,2024-01-01 08:06:00,2024-01-01 08:06:00,0,48,Sunday,Foggy,6.584296,3.468401,Articulated
TRIP00740,LAG-301,Ikeja,2024-01-02 03:20:00,2024-01-02 03:22:00,2,24,Saturday,Cloudy,6.449326,3.379162,Mini
TRIP00741,LAG-201,CMS,2024-01-01 12:36:00,2024-01-01 12:36:00,0,41,Sunday,Cloudy,6.523722,3.390671,Mini
TRIP00742,LAG-301,Ajah,2024-01-02 03:25:00,2024-01-02 03:25:00,0,15,Wednesday,Cloudy,6.574997,3.46418,Standard
TRIP00743,LAG-101,Ikeja,2024-01-01 05:04:00,2024-01-01 05:04:00,0,22,Wednesday,Foggy,6.518486,3.489991,Articulated
TRIP00744,LAG-201,VI,2024-01-02 04:57:00,2024-01-02 05:07:00,10,19,Monday,Sunny,6.447949,3.396764,Standard
TRIP00745,LAG-202,Yaba,2024-01-01 18:58:00,2024-01-01 18:58:00,0,18,Monday,Foggy,6.580293,3.44508,Articulated
TRIP00746,LAG-102,Ikeja,2024-01-01 09:07:00,2024-01-01 09:17:00,10,40,Sunday,Cloudy,6.580284,3.45722,Standard
TRIP00747,LAG-202,Ikeja,2024-01-01 16:32:00,2024-01-01 16:32:00,0,23,Monday,Cloudy,6.547888,3.360473,Standard
TRIP00748,LAG-301,Ojuelegba,2024-01-01 20:22:00,2024-01-01 20:24:00,2,45,Thursday,Rainy,6.47018,3.349984,Mini
TRIP00749,LAG-101,CMS,2024-01-01 23:53:00,2024-01-01 23:53:00,0,41,Thursday,Cloudy,6.458238,3.344204,Articulated
TRIP00750,LAG-102,Yaba,2024-01-01 09:22:00,2024-01-01 09:22:00,0,66,Monday,Cloudy,6.459006,3.481445,Articulated
TRIP00751,LAG-301,VI,2024-01-01 22:12:00,2024-01-01 22:12:00,0,28,Thursday,Cloudy,6.468913,3.418268,Articulated
TRIP00752,LAG-102,Berger,2024-01-01 18:34:00,2024-01-01 18:36:00,2,35,Wednesday,Foggy,6.472937,3.339814,Mini
TRIP00753,LAG-102,Yaba,2024-01-01 19:05:00,2024-01-01 19:05:00,0,28,Friday,Foggy,6.597976,3.434771,Articulated
TRIP00754,LAG-301,VI,2024-01-01 23:53:00,2024-01-01 23:53:00,0,29,Saturday,Rainy,6.502761,3.402921,Standard
TRIP00755,LAG-102,Berger,2024-01-02 04:26:00,2024-01-02 04:26:00,0,56,Wednesday,Rainy,6.460046,3.415019,Articulated
TRIP00756,LAG-102,VI,2024-01-01 08:56:00,2024-01-01 08:56:00,0,55,Sunday,Foggy,6.582342,3.437341,Articulated
TRIP00757,LAG-202,Lekki,2024-01-02 04:00:00,2024-01-02 04:00:00,0,43,Saturday,Foggy,6.450511,3.387325,Mini
TRIP00758,LAG-101,Ojuelegba,2024-01-01 05:51:00,2024-01-01 05:51:00,0,26,Thursday,Rainy,6.551113,3.365063,Standard
TRIP00759,LAG-101,Ikeja,2024-01-01 14:06:00,2024-01-01 14:06:00,0,38,Sunday,Rainy,6.518866,3.401276,Mini
TRIP00760,LAG-201,Yaba,2024-01-01 07:07:00,2024-01-01 07:07:00,0,42,Saturday,Foggy,6.568733,3.341738,Standard
TRIP00761,LAG-301,CMS,2024-01-01 17:14:00,2024-01-01 17:14:00,0,70,Sunday,Cloudy,6.550511,3.373056,Standard
TRIP00762,LAG-301,Ikeja,2024-01-02 03:05:00,2024-01-02 03:05:00,0,54,Friday,Cloudy,6.556603,3.421062,Standard
TRIP00763,LAG-301,Berger,2024-01-02 04:39:00,2024-01-02 04:49:00,10,45,Saturday,Sunny,6.514892,3.386717,Mini
TRIP00764,LAG-202,Lekki,2024-01-02 04:23:00,2024-01-02 04:28:00,5,45,Wednesday,Sunny,6.508976,3.361185,Standard
TRIP00765,LAG-201,Ikeja,2024-01-02 02:10:00,2024-01-02 02:20:00,10,38,Sunday,Cloudy,6.443247,3.39593,Standard
TRIP00766,LAG-201,Ikeja,2024-01-01 11:36:00,2024-01-01 11:46:00,10,55,Wednesday,Cloudy,6.58781,3.36459,Standard
TRIP00767,LAG-101,Yaba,2024-01-01 10:55:00,2024-01-01 10:55:00,0,35,Saturday,Sunny,6.524808,3.494571,Mini
TRIP00768,LAG-101,Lekki,2024-01-01 14:31:00,2024-01-01 14:31:00,0,54,Friday,Foggy,6.543456,3.342598,Standard
TRIP00769,LAG-102,Berger,2024-01-01 05:11:00,2024-01-01 05:11:00,0,35,Wednesday,Cloudy,6.604507,3.42504,Articulated
TRIP00770,LAG-102,CMS,2024-01-01 10:14:00,2024-01-01 10:14:00,0,60,Wednesday,Sunny,6.468519,3.389588,Articulated
TRIP00771,LAG-301,Berger,2024-01-01 21:44:00,2024-01-01 21:44:00,0,37,Sunday,Foggy,6.511242,3.452865,Standard
TRIP00772,LAG-201,Ikeja,2024-01-01 11:16:00,2024-01-01 11:18:00,2,30,Friday,Sunny,6.554034,3.331422,Articulated
TRIP00773,LAG-102,Lekki,2024-01-01 23:32:00,2024-01-01 23:32:00,0,36,Friday,Cloudy,6.43093,3.466764,Standard
TRIP00774,LAG-201,Ikeja,2024-01-01 12:16:00,2024-01-01 12:21:00,5,71,Saturday,Foggy,6.525973,3.341299,Mini
TRIP00775,LAG-201,Berger,2024-01-01 12:27:00,2024-01-01 12:32:00,5,60,Sunday,Cloudy,6.561556,3.46651,Articulated
TRIP00776,LAG-101,Ojuelegba,2024-01-02 03:49:00,2024-01-02 03:49:00,0,46,Wednesday,Cloudy,6.454557,3.444097,Standard
TRIP00777,LAG-301,Ikeja,2024-01-01 06:21:00,2024-01-01 06:23:00,2,29,Saturday,Foggy,6.464121,3.48137,Mini
TRIP00778,LAG-101,Lekki,2024-01-01 13:45:00,2024-01-01 13:50:00,5,47,Friday,Foggy,6.58894,3.458982,Standard
TRIP00779,LAG-301,VI,2024-01-01 22:33:00,2024-01-01 22:33:00,0,51,Sunday,Cloudy,6.531291,3.437507,Mini
TRIP00780,LAG-101,Berger,2024-01-02 03:14:00,2024-01-02 03:14:00,0,44,Tuesday,Foggy,6.512936,3.451788,Articulated
TRIP00781,LAG-101,Ojuelegba,2024-01-01 10:42:00,2024-01-01 10:42:00,0,30,Sunday,Sunny,6.472263,3.366535,Articulated
TRIP00782,LAG-101,Ikeja,2024-01-02 03:52:00,2024-01-02 03:52:00,0,24,Saturday,Rainy,6.588872,3.4162,Articulated
TRIP00783,LAG-202,Ojuelegba,2024-01-01 12:01:00,2024-01-01 12:01:00,0,43,Friday,Cloudy,6.49699,3.469711,Articulated
TRIP00784,LAG-101,Yaba,2024-01-01 05:48:00,2024-01-01 05:50:00,2,32,Thursday,Foggy,6.569342,3.376231,Standard
TRIP00785,LAG-101,Ojuelegba,2024-01-01 06:51:00,2024-01-01 06:53:00,2,41,Tuesday,Foggy,6.541365,3.385167,Articulated
TRIP00786,LAG-101,Ikeja,2024-01-01 13:49:00,2024-01-01 13:49:00,0,39,Thursday,Cloudy,6.463412,3.448089,Mini
TRIP00787,LAG-202,Lekki,2024-01-01 15:47:00,2024-01-01 15:47:00,0,17,Monday,Cloudy,6.545845,3.46854,Articulated
TRIP00788,LAG-101,CMS,2024-01-02 02:53:00,2024-01-02 02:58:00,5,49,Saturday,Sunny,6.563149,3.361913,Articulated
TRIP00789,LAG-301,CMS,2024-01-02 04:55:00,2024-01-02 04:55:00,0,25,Sunday,Sunny,6.505661,3.335295,Mini
TRIP00790,LAG-301,Ojuelegba,2024-01-01 14:53:00,2024-01-01 14:53:00,0,61,Sunday,Foggy,6.435893,3.479462,Articulated
TRIP00791,LAG-101,Berger,2024-01-01 19:56:00,2024-01-01 19:56:00,0,31,Thursday,Cloudy,6.546698,3.384915,Articulated
TRIP00792,LAG-101,Ajah,2024-01-01 10:20:00,2024-01-01 10:30:00,10,41,Friday,Rainy,6.585421,3.385299,Standard
TRIP00793,LAG-202,Berger,2024-01-02 02:38:00,2024-01-02 02:53:00,15,32,Tuesday,Foggy,6.530923,3.341434,Articulated
TRIP00794,LAG-201,CMS,2024-01-01 23:53:00,2024-01-01 23:53:00,0,49,Sunday,Rainy,6.604806,3.385529,Standard
TRIP00795,LAG-101,CMS,2024-01-02 00:32:00,2024-01-02 00:37:00,5,45,Friday,Cloudy,6.604585,3.371054,Articulated
TRIP00796,LAG-301,Ojuelegba,2024-01-01 15:24:00,2024-01-01 15:24:00,0,44,Tuesday,Foggy,6.501959,3.352114,Standard
TRIP00797,LAG-202,Yaba,2024-01-01 10:29:00,2024-01-01 10:29:00,0,58,Tuesday,Rainy,6.529082,3.383172,Articulated
TRIP00798,LAG-201,Ikeja,2024-01-01 08:54:00,2024-01-01 08:56:00,2,31,Tuesday,Sunny,6.470603,3.332445,Articulated
TRIP00799,LAG-202,Ojuelegba,2024-01-01 14:55:00,2024-01-01 15:00:00,5,60,Saturday,Sunny,6.436814,3.47231,Mini
TRIP00800,LAG-101,Ikeja,2024-01-02 00:49:00,2024-01-02 00:51:00,2,49,Thursday,Foggy,6.528594,3.436184,Mini
TRIP00801,LAG-102,Ikeja,2024-01-01 08:24:00,2024-01-01 08:34:00,10,64,Wednesday,Sunny,6.603369,3.458644,Standard
TRIP00802,LAG-201,Ajah,2024-01-01 20:22:00,2024-01-01 20:22:00,0,66,Wednesday,Foggy,6.553794,3.396169,Articulated
TRIP00803,LAG-301,Yaba,2024-01-02 00:18:00,2024-01-02 00:18:00,0,50,Friday,Foggy,6.592599,3.388124,Mini
TRIP00804,LAG-202,Yaba,2024-01-01 05:09:00,2024-01-01 05:09:00,0,42,Wednesday,Rainy,6.467036,3.499257,Standard
TRIP00805,LAG-202,Berger,2024-01-01 17:16:00,2024-01-01 17:36:00,20,56,Tuesday,Foggy,6.555143,3.430837,Mini
TRIP00806,LAG-202,Ajah,2024-01-01 17:14:00,2024-01-01 17:14:00,0,48,Sunday,Foggy,6.509584,3.444714,Mini
TRIP00807,LAG-301,Ojuelegba,2024-01-01 10:59:00,2024-01-01 11:01:00,2,48,Saturday,Sunny,6.459287,3.415061,Mini
TRIP00808,LAG-102,Ikeja,2024-01-01 13:59:00,2024-01-01 14:01:00,2,37,Saturday,Sunny,6.551999,3.440269,Articulated
TRIP00809,LAG-101,CMS,2024-01-01 22:18:00,2024-01-01 22:18:00,0,46,Saturday,Sunny,6.534878,3.360491,Articulated
TRIP00810,LAG-301,Lekki,2024-01-02 01:08:00,2024-01-02 01:13:00,5,24,Tuesday,Sunny,6.509655,3.443519,Articulated
TRIP00811,LAG-201,Ajah,2024-01-02 03:19:00,2024-01-02 03:29:00,10,47,Sunday,Rainy,6.552437,3.472486,Mini
TRIP00812,LAG-202,Ikeja,2024-01-02 01:07:00,2024-01-02 01:17:00,10,59,Saturday,Foggy,6.598161,3.421109,Standard
TRIP00813,LAG-202,Ojuelegba,2024-01-01 18:32:00,2024-01-01 18:32:00,0,23,Wednesday,Sunny,6.530206,3.377092,Articulated
TRIP00814,LAG-102,Yaba,2024-01-01 22:32:00,2024-01-01 22:47:00,15,35,Tuesday,Cloudy,6.532058,3.430783,Standard
TRIP00815,LAG-102,Yaba,2024-01-01 21:30:00,2024-01-01 21:30:00,0,27,Wednesday,Sunny,6.536198,3.479765,Standard
TRIP00816,LAG-202,Ikeja,2024-01-01 07:08:00,2024-01-01 07:18:00,10,37,Wednesday,Foggy,6.545333,3.365909,Standard
TRIP00817,LAG-101,Ikeja,2024-01-01 22:40:00,2024-01-01 22:50:00,10,37,Sunday,Foggy,6.55905,3.378708,Mini
TRIP00818,LAG-202,Ajah,2024-01-01 06:35:00,2024-01-01 06:45:00,10,43,Monday,Foggy,6.604517,3.335104,Standard
TRIP00819,LAG-301,Berger,2024-01-01 13:59:00,2024-01-01 14:09:00,10,44,Friday,Rainy,6.511377,3.474056,Mini
TRIP00820,LAG-202,VI,2024-01-02 01:03:00,2024-01-02 01:03:00,0,41,Saturday,Sunny,6.488674,3.341393,Articulated
TRIP00821,LAG-201,Lekki,2024-01-01 12:36:00,2024-01-01 12:56:00,20,45,Friday,Cloudy,6.594144,3.344468,Mini
TRIP00822,LAG-201,Ajah,2024-01-01 21:27:00,2024-01-01 21:27:00,0,44,Friday,Sunny,6.442431,3.365835,Articulated
TRIP00823,LAG-102,Ajah,2024-01-01 10:39:00,2024-01-01 10:39:00,0,14,Tuesday,Sunny,6.447671,3.358473,Articulated
TRIP00824,LAG-201,Ikeja,2024-01-01 10:07:00,2024-01-01 10:07:00,0,36,Tuesday,Rainy,6.600288,3.45908,Mini
TRIP00825,LAG-301,Ojuelegba,2024-01-02 03:33:00,2024-01-02 03:53:00,20,14,Tuesday,Cloudy,6.569701,3.385463,Mini
TRIP00826,LAG-101,Ajah,2024-01-02 04:02:00,2024-01-02 04:02:00,0,33,Thursday,Cloudy,6.470689,3.352045,Standard
TRIP00827,LAG-301,Yaba,2024-01-02 03:05:00,2024-01-02 03:05:00,0,60,Sunday,Cloudy,6.440949,3.365786,Standard
TRIP00828,LAG-102,CMS,2024-01-01 09:21:00,2024-01-01 09:31:00,10,22,Friday,Rainy,6.455711,3.38825,Standard
TRIP00829,LAG-301,CMS,2024-01-02 00:32:00,2024-01-02 00:42:00,10,11,Tuesday,Sunny,6.528596,3.466647,Standard
TRIP00830,LAG-201,Yaba,2024-01-01 22:38:00,2024-01-01 22:38:00,0,37,Thursday,Sunny,6.531622,3.415936,Articulated
TRIP00831,LAG-201,Ojuelegba,2024-01-01 12:23:00,2024-01-01 12:23:00,0,18,Thursday,Cloudy,6.515371,3.343986,Mini
TRIP00832,LAG-102,Ikeja,2024-01-01 19:01:00,2024-01-01 19:01:00,0,51,Friday,Rainy,6.483631,3.469805,Articulated
TRIP00833,LAG-102,Berger,2024-01-01 10:43:00,2024-01-01 10:43:00,0,22,Saturday,Foggy,6.556876,3.427629,Mini
